5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 1.246527665148423512e+04 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 8.708201484650362545e+03 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 7.837381346595486320e+03 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07
5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 1.246527665148423512e+04 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 1.246527665148423512e+04 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07
5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 7.313009427389290977e+03 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 8.967486912976955864e+03 1.246527665148423512e+04 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07
5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 1.246527665148423512e+04 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 1.246527665148423512e+04 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07
5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 1.246527665148423512e+04 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 1.246527665148423512e+04 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07
5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 1.246527665148423512e+04 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 1.089996743148926544e+04 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 4.040336700480605487e+03 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07
5.933387832599351121e-07 1.246527665148423512e+04 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 9.984581922720277362e+03 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.762796030432545194e+03 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07
5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 1.246527665148423512e+04 5.933387832599351121e-07 1.246527665148423512e+04 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07
5.933387832599351121e-07 5.933387832599351121e-07 7.313009427389290977e+03 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 1.246527665148423512e+04 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 7.837381346595486320e+03 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 2.126493000534005660e+03 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07
5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 1.246527665148423512e+04 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 2.126493000534005660e+03 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 2.126493000534005660e+03 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 2.126493000534005660e+03 9.984581922720277362e+03 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07 5.933387832599351121e-07
